id,text,type
1.28e+18,"Today, the cargo plane of Ariana Airlines, the Flag Bearer Airlines of Afghanistan, carrying asafetida, dried and fresh fruits, took off from Kabul to Delhi, the first of its kind amid #COVID19 pandemic. https://t.co/G9L7W8B9NB",2
1.28e+18,Who might be the first to get a #Covid19 #Vaccine?\nProbably people in the country where the first effective #vaccine is developed. https://t.co/qqOp6uyvBq,2
1.28e+18,#cancelDTUexams @ArvindKejriwal @narendramodi @s0hilkhan @msisodia @ugc_india \ncorona spread everywhere in delhi no one street escape by #covid19  \n#cancelDTUexams,2
1.28e+18,Actions speak louder than words .\nDuring the #COVID19 outbreak CM @ashokgehlot51 's timely steps &amp; efforts have proven successful.\n#MainSatarkHoon is a step in the right direction .\nWith the govt on this one\n#Bikaner https://t.co/dRAI5eXwdL,2
1.28e+18,"Appreciating the selfless contribution towards Indian Economy &amp; undying passion serving the nation amidst #COVID19, Minister Sh @mansukhmandviya expressed gratitude towards the seafarers &amp; their families on #DayoftheSeafarer.\nhttps://t.co/teVCbeLLtD",2
1.28e+18,"#Covid19 update #Delhi, June 25, 2020!! 3390 fresh positive cases, 64 deaths &amp; 3328 recoveries reported in last 24 hours. Tally positive cases 73780. Total recoveries 44765. Death toll 2429.",2
1.28e+18,@hariomsherni Delhi has overtaken Mumbai in Covid19,2
1.28e+18,"Literally, I don\u2019t understand why this government #AYUSHMinistry didn\u2019t approve #BabaRamdev #Coronil #COVID19 medicine yet. If someone is trying help #IndianGovernment then why they do not allow them to fix this issue. You could not provide ventilator to 130 crore @narendramodi",2
1.28e+18,Fantastic write up on Restaurant Industries after Covid19!!! Please read this. @pragyachaudhary https://t.co/CcrFZbY0Ok,2
1.28e+18,Meanwhile #Twitter  \n\nPeople seem to be  forgetting about #COVID19  and not much interested \n\nLets put it separately \ud83d\ude02 https://t.co/Z0HYSwSdb5,2
1.28e+18,"I don't understand whats going on there?\nGovt shd n must send a strong message tat #Thisisnot1962 ,nd inspite of #COVID19, we hv d power to retaliate.\n#LAC #indiachinastandoff @MEAIndia @DrSJaishankar https://t.co/sHBm9IAdXO",2
1.28e+18,"What is happening in this city?? \n\nDelhi has recorded &gt; 70k cases till now &amp; 2,365 #COVID19 deaths.  Approx 4,000 new cases are being reported everyday but the Centre &amp; State Govt can\u2019t stop squabbling over guidelines and confusing everyone.\n\n#Delhi #India https://t.co/tV5MCQ9N5S",2
1.28e+18,Backstage update on Renee Young's health following positive COVID-19 test\n\nCheckout Here :- https://t.co/7jr7pllCpo\n\n#ReneeYoung #COVID19 #WWENXT #WWEBacklash #WWESuperCard #WWEBackstage #WWERaw #WWE2K20 #WWE2K19 #WWETheBump #WWESmackdown #RAW #SDLive #JonMoxley #SmackDown #Edge,2
1.28e+18,All regular #trains service in #India cancelled till August 12 for the spike in #COVID19 cases!!\n\n#IndianRailways #India\n#IndiaFightsCOVID19,2
1.28e+18,#Google on Thursday announcing a new licensing programme to pay publishers for high-quality content to help traditional #media outlets in this time of #COVID19 crisis https://t.co/uo9BmYuzNA,2
1.28e+18,The researchers said the study is one of the biggest reviews ever conducted into Covid-19 symptoms.\n\n#Covid19 #Coronavirus #CoronaAlert #Corona https://t.co/x612wGFPbQ,2
1.28e+18,Don't know how much we can trust but China has conducted 9.04 crore covid tests ... around 3 times that of USA .... #COVID19 #CovidTesting \n\nSource - https://t.co/dRfKdjJH9S,2
1.28e+18,"Covid-19 did what Google couldn\u2019t, got users to watch YouTube videos on the big-screen\n---&gt;https://t.co/XX1zPwkkgk\n\n#Covid19 #YouTube #Google #TV #YouTubeVideos https://t.co/Mll051GcKv",2
1.28e+18,\ud83d\udcddRead weekly press briefing by Russian Foreign Ministry Spokesperson Maria #Zakharova:\n\u2800\n\ud83d\udccdUpdate on #COVID19;\n\ud83d\udccdRepatriation flights;\n\ud83d\udccdRussian-US meeting on strategic matters;\n\ud83d\udccdQ&amp;A session &amp; more topics \u27a1\ufe0f https://t.co/awesFULntK https://t.co/i9c3sOBocA,2
1.28e+18,"As of Now there is no change in dates of #NEET2020 &amp; #JEE2020 \nAuthorities will \Try To Conduct\"" the exam on given dates \nHowever \nA Second review of this decision (whether to conduct or postpone exams) will be taken in 1st week of July \nDepending on #Covid19 situation in India https://t.co/AXQYhVnPMv""",2
1.28e+18,@DrRPNishank @PMOIndia @HMOIndia @PIB_India @MIB_India @mygovindia @DDNewslive No exams in COVID19\nPostponed JEE&amp;NEET\nThe condition is very worse.,2
1.28e+18,This current govt looks weaker than a patient on ventilator fighting life threatening covid19\n#PetrolPrice,2
1.28e+18,#COVID19 \nLockdown is not the solution... educate people well about Covid19.... else govt. is just delaying the spread.\nConsider it ....,2
1.28e+18,"#Covid19 cases in India have crossed 500,000 with 3% deaths \n\nDelhi city has max cases 75000\n\nMaharashtra state has max cases 152,000\n\nHaryana is growing fastest and has moved to 8th position with 12880 cases \n\nGurgaon in top 10 cities with 5000 cases \n\nhttps://t.co/XUpGlSmedw https://t.co/C5b4PR7wVZ",2
1.28e+18,Do\u2019s:\n\nTest more &amp; more \n\nTrace &amp; isolate\n\nMask &amp; safe distance\n\nRamp up bed capacity\n\nPublic awareness &amp; involvement \n\nMere #lockdown will not help\n\n#COVID19 https://t.co/WhOgMFiMA4,2
1.28e+18,A virus.... Changing the lifestyle of millions worldwide...\n#COVID19 https://t.co/K7VxzDZnd5,2
1.28e+18,REGISTER FOR RESILIENT INDIA SERIES 3.0 \n#COVID19 #IndiaFightsCorona #india #IVNFightsCorona #IVN #FightCoronaTogether #ResilientIndia #diabetes #hypertension #PradeepKumarPanda https://t.co/U4eSlbvN4e,2
1.28e+18,"A really interesting coverage on the costs of available drugs for #COVID19. Thanks @Milan_reports @sardesairajdeep. Remdesivir, Favipiravir, Ivermectin, Antibiotics, PALM strategy from TN @sandhyaravishan @icart_india. https://t.co/kLBKIe0KjL",2
1.28e+18,"#COVID19 count in Madhya Pradesh reaches 12,798 as 203 more people test positive, three deaths in Indore, another one in Dhar raise toll to 546: Official",2
1.28e+18,"Mumbai's COVID-19 case tally rises to 72,287 with 1,297 new patients found, 117 fatalities take death toll to 4,177: BMC\n#COVID19",2
1.28e+18,"Gautam Buddh Nagar in UP records 136 fresh #COVID19 cases, tally rises to 1,946: Official data",2
1.28e+18,@NYGovCuomo #COVID19,2
1.28e+18,"COVID-19 has no exact treatment but still recovery rate is more than 50%, but recent studies show that recovered #COVID19 patients might develop health conditions after a few weeks/months of recovery. https://t.co/jufsK3ASiL",2
1.28e+18,#reality #WeekendRead #FridayThoughts #COVID #essentials #KarlMarx #retailtherapy for #COVID19 https://t.co/mGlqvdnEfy,2
1.28e+18,Friend: Yaar when will We get #COVID19 Vaccine\nMe: For now it\u2019s already \nFriend: Where? What?\nMe: Face Mask\n#vaccine #MaskIndia,2
1.28e+18,@RVG58 I have it with a dash of Chilled water since post #COVID19 ice is not yet started,2
1.28e+18,Hiy @foxstarhindi @FoxStudiosIndia  whole india wants @itsSSR last movie to be released in cinemas after #COVID19 . So please dont do that .,2
1.28e+18,"Punjab: Department of Water Supply and Sanitation has initiated emergency measures to ramp up infrastructure facilities to handle patients, in case of a flare up in #COVID19 cases.",2
1.28e+18,Delhi govt orders #COVID19 dedicated hospitals to immediately install CCTV cameras in all wards of the hospital. The footage from the CCTV Cameras shall be made available to the inspecting/ supervising expert team or to any other authority or body @NewIndianXpress #coronavirus,2
1.28e+18,"local initiative, resourcefulness and community participation is key to success in mitigating and managing the impact of #covid19 examples of early success from Pune \u2066@ndmaindia\u2069  https://t.co/LKJowHQeyW",2
1.28e+18,#COVID19 #Rajasthan\n#rajasthancoronaupdate\n8:30pm Report\n364+ve cases &amp; 1 Death Reported\n60 #Jaipur \nCumulative+ve 16660\nActive +ve 3218\nDeaths 380\nCured 13062\nDischarged 12772\nMigrants +ve 4776\n\ud83d\udc47 https://t.co/CsX1rQk6nu,2
1.28e+18,We are also humans. We don\u2019t have super natural powers to fight against Corona. Why are you pushing us to get infected with #COVID19 . No decesion and guidelines till now. Shameful act @gndu_amritsar @ugc_india @PunjabGovtIndia @capt_amarinder \n#GNDUstudentsAgainstExams https://t.co/SfBVxEnXkM,2
1.28e+18,"In this era of negativity, I would like to thank each one of you who contributed towards the welfare of society. Be it donation, be it conversion of a building into quarantine centre,be it treatment of  patients,be it any freebie for the society! Salute for Real Heroes!\n#COVID19",2
1.28e+18,JUST IN\n\nDelhi Govt orders All #COVID19 hospitals in #Delhi\n\n1. To get CCTVs installed ASAP in all wards\n\n2. Create waiting areas for an attendant with a #COVID patient each\n\n3. Create helpdesks to provide updates on patients\u2019 condition.\n\n@ArvindKejriwal\n@msisodia,2
1.28e+18,@mentalitygiant @Covid19_VAX This is awesome that someone at his level acknowledge Gerrard. He was the one who was still able to get players attracted to LFC. Gerrard is the greatest ever.,2
1.28e+18,"First Service Free*\nDownload the Mekvahan App now\nGet discounts and offers on Car &amp; Bike service; sanitization , care, maintenance &amp; repairs.\n@anandmahindra \n@RNTata2000 \n#lockdown #delhi #noida #gurgaon #India #vehicles  #StayHome #COVID19 #ElectricVehicles #StaySafe #bike https://t.co/ervZhIZvXc",2
1.28e+18,"@Eatala_Rajender #COVID19 \ud83c\uddee\ud83c\uddf3 Update (2/2)\n26/06 , 10pm:\nFew More States:\n\nHimachal: 25\nGoa: 44\nManipur: 18\nMizoram:2\nUttarakhand: 34\nJharkhand: 32\n\nTotal: 156\nC.T.: 18479",2
1.28e+18,"@PMOIndia @narendramodi Please watch This link sir\nCovid19 will be end one day but this guy have a really truth .\n\ https://t.co/hpKvEk24mM\""""",2
1.28e+18,"@sunandavashisht But Mam they are fighting with it, not frightening by it unlike india &amp; closing railway services, metros etc...\n\nWe must out ourselves in fight against COVID19 otherwise sooner or longer we have to see collapsing economy of India.",2
1.28e+18,There are so many people talking about various issues and agendas but one of the most important thing is being ignored by us! \nWhy none is talking about #coronilTablet \nWe need to stand for our ancestry.\nLet's stand for a real problem! \n#COVID19 #CORONILBaba #coronilkit,2
1.28e+18,#Rajasthan #COVID19 update\nToday 364 +ve &amp; 111 death Report till 8.30 pm\n\n60 #jaipur\n43 #bharatpur\n42 #sirohi\n41 #pali\n29 #Kota\n27 #Barmer\n25 #jodhpur\n14 #karauli\n13 #Barmer\nCumulative +ve 16660\nActive cases 3218\nTotal death 380 https://t.co/jQNrllFpBp,2
1.28e+18,Delhi: Group of Ministers (GoM) meeting under the chairmanship of Union Health Minister Dr Harsh Vardhan on #COVID19 to be held tomorrow at Nirman Bhawan.,2
1.28e+18,"I am not saying that coronil is great (or coronil maybe great), what i am saying is that if there is a possibility that ayuveda can help in fight against #COVID19  why not embrace it.",2
1.28e+18,"Latest: Delhi reports 63 deaths and 3460 COVID19 positive cases today\nTotal number of cases stands at 77,240 including 47091 recovered/discharged/migrated, 27,657 active cases and 2492 deaths: Delhi Government",2
1.28e+18,"Nobel laureate Amartya Sen, philosopher Noam Chomsky, WHO Chief Scientist Soumya Swaminathan praise Kerala for way it handled #COVID19 surge",2
1.28e+18,#CoronaUpdates @ #Maharashtra &amp; #Delhi \n\n\ud83d\udc49 5024 new #COVID19 positive cases in Maharashtra.\n\n\ud83d\udc49 3460 new Corona cases in Delhi.\n\n#IndiaFightsCorona #TheNewsInsight https://t.co/LkMem40dA8,2
1.28e+18,Today @IITKanpur innovations were covered in a special program over @NewsX TV channel. It covers our efforts to address #COVID19 pandemics &amp; also the importance of #innovation &amp; #entrepreneurship to make a #AtmaNirbharBharat. Here is the complete coverage\nhttps://t.co/SU8mrjlDIF,2
1.28e+18,"Mohali Covid report\nSamples Tested \u2013 11,829\nPositive  - 242\nNegative  - 11,087\nRecovered  - 185\nReports awaited - 500\nActive - 54\nDeaths -  3\n#Mohali #COVID19\n\n@thetribunechd",2
1.28e+18,#sardar #Covid19 #Corona \nWorld's tallest statue by PM Modi\nWorld's largest covid care by CM Kejeriwal,2
1.28e+18,"Worrisome : Delhi Reports 3460 New cases of Corona Virus in 24 hours. 63 deaths reported. 21444 tests done.\n2326 Discharged. \n\nIn Total 77240 cases , 47091 Recovered, 2492 deaths\n#COVID19 #Covid_19 https://t.co/FJilyQF9Lg",2
1.28e+18,World wide leadership is useless if leadership are serious they were stop this epidemic there were doing there dirty politics in this time. Stupid people voting them destroying  future generations. They dont deserive legendary seat.\n#2020Election\n#COVID19,2
1.28e+18,"Haven't been #home in all of 2020, #COVID19 just keeps #families apart. Missing the #sweetest part of #India, #Kolkata. #FridayFeeling https://t.co/ueaFcFtlZf",2
1.28e+18,"Gautam Buddh Nagar in UP records 136 fresh #COVID19 cases, tally rises to 1,946: Official data",2
1.28e+18,"we will manage, and there goes #COVID19.\nNo future outbreaks of #COVID19 will be able to affect us as most of our country will already be immune by previous exposure.\n\nI agree we need to protect elderly people and persons with co morbidities but for everyone else, #letsopenit !",2
1.28e+18,"It clearly seems we #India can't contain #COVID19, it has already gotten out of our hands and we are in a position where even praying won't be able to save us.\nSo here's a thought, \nLets open our whole country, get it over with. \n60% population gets infected, we are young",2
1.28e+18,@BJP4Rajasthan \u0930\u093e\u091c\u0938\u094d\u0925\u093e\u0928 \u092e\u0947\u0902 \u092a\u094d\u0930\u0924\u093f\u0926\u093f\u0928 covid19 \u0915\u0947 350 \u0938\u0947 \u091c\u093c\u094d\u092f\u093e\u0926\u093e \u0915\u0947\u0938 \u0906 \u0930\u0939\u0947 \u0939 \u0907\u0938 \u0938\u094d\u0925\u093f\u0924\u0940 \u092e\u0947\u0902 \u091b\u093e\u0924\u094d\u0930\u094b\u0902 \u0915\u0947 \u090f\u0917\u094d\u091c\u093c\u093e\u092e \u0932\u0947\u0928\u093e \u0915\u0939\u093e \u0909\u091a\u093f\u0924 \u0939  \u092a\u0924\u093e \u0928\u0939\u0940  \u091b\u093e\u0924\u094d\u0930\u094b\u0902 \u0915\u0947 \u0938\u094d\u0935\u093e\u0938\u094d\u0925\u094d\u092f \u0915\u0947 \u0938\u093e\u0925 \u0916\u093f\u0932\u0935\u093e\u0921\u093c \u0915\u0930 \u0930\u0939\u0947 \u0939\u0948  \u092e\u0947\u0930\u093e \u0906\u092a \u0938\u092c\u0940 \u0935\u093e\u0932\u094b \u0938\u0947 \u0928\u093f\u0935\u0947\u0926\u0928 \u0939\u0940 \u0915\u093f \u0906\u092a \u0939\u092e\u093e\u0930\u0940 \u0906\u0935\u093e\u091c\u093c \u0906\u0917\u0947 \u092a\u0939\u0941\u091a\u093e\u092f\u0947,2
1.28e+18,"All #COVID19 hospitals in #Delhi ordered to get CCTVs installed asap, create waiting areas for an attendant with a #COVID patient each, create helpdesks to provide updates on patients\u2019 condition. https://t.co/XfNCTLL1R3",2
1.28e+18,Truth Proven during #COVID19 Apni marzi se kahan apne safar ke hum hain https://t.co/G9IGhAMF9B via @YouTube,2
1.28e+18,@BJP4Rajasthan \u0930\u093e\u091c\u0938\u094d\u0925\u093e\u0928 \u092e\u0947\u0902 \u092a\u094d\u0930\u0924\u093f\u0926\u093f\u0928 covid19 \u0915\u0947 350 \u0938\u0947 \u091c\u093c\u094d\u092f\u093e\u0926\u093e \u0915\u0947\u0938 \u0906 \u0930\u0939\u0947 \u0939 \u0907\u0938 \u0938\u094d\u0925\u093f\u0924\u0940 \u092e\u0947\u0902 \u091b\u093e\u0924\u094d\u0930\u094b\u0902 \u0915\u0947 \u090f\u0917\u094d\u091c\u093c\u093e\u092e \u0932\u0947\u0928\u093e \u0915\u0939\u093e \u0909\u091a\u093f\u0924 \u0939  \u092a\u0924\u093e \u0928\u0939\u0940  \u091b\u093e\u0924\u094d\u0930\u094b\u0902 \u0915\u0947 \u0938\u094d\u0935\u093e\u0938\u094d\u0925\u094d\u092f \u0915\u0947 \u0938\u093e\u0925 \u0916\u093f\u0932\u0935\u093e\u0921\u093c \u0915\u0930 \u0930\u0939\u0947 \u0939\u0948  \u092e\u0947\u0930\u093e \u0906\u092a \u0938\u092c\u0940  \u0935\u093e\u0932\u094b \u0938\u0947 \u0928\u093f\u0935\u0947\u0926\u0928 \u0939\u0940 \u0915\u093f \u0906\u092a \u0939\u092e\u093e\u0930\u0940 \u0906\u0935\u093e\u091c\u093c \u0906\u0917\u0947 \u092a\u0939\u0941\u091a\u093e\u092f\u0947,2
1.28e+18,"@sardesairajdeep You, sir, are a bureaucratic meddler running loose on civvy street. What is your problem? Has anybody in your family been affected by #Covid19 Have you any idea how stupid you look? One day's delay means that many more deaths. @onoelo",2
1.28e+18,"It is very sad to world that all International Organisations have been losing their trust. They have not been interfering, punishing, rectifying disputes between countries. @WHO is current example, whose failure has been seeing during preparing single protocol to all for COVID19.",2
1.28e+18,"#COVID\u30fc19 \u0915\u094b \u0926\u0943\u0937\u094d\u091f\u093f\u0917\u0924 \u0930\u0916\u0924\u0947 \u0939\u0941\u090f #SSP_AGRA @IpsBablooKumar \u0926\u094d\u0935\u093e\u0930\u093e \u091a\u094c\u0915\u0940 \u092c\u0932\u0915\u0947\u0936\u094d\u0935\u0930 #\u0925\u093e\u0928\u093e_\u0928\u094d\u092f\u0942_\u0906\u0917\u0930\u093e \u0915\u093e \u0928\u093f\u0930\u0940\u0915\u094d\u0937\u0923 \u0935 \u0925\u093e\u0928\u093e \u0915\u094d\u0937\u0947\u0924\u094d\u0930 \u0915\u093e \u092d\u094d\u0930\u092e\u0923 \u0915\u0930\u0924\u0947 \u0939\u0941\u090f, #COVID19 \u0938\u0947 \u092c\u091a\u093e\u0935 \u0939\u0947\u0924\u0941 \u0928\u093f\u092f\u092e \u090f\u0935\u0902 #\u0938\u094b\u0936\u0932_\u0921\u093f\u0938\u094d\u091f\u0947\u0902\u0938\u093f\u0902\u0917 \u0915\u093e \u092a\u0942\u0930\u094d\u0923\u0924: \u092a\u093e\u0932\u0928 \u0915\u0930\u093e\u0928\u0947 \u0939\u0947\u0924\u0941 \u0921\u094d\u092f\u0942\u091f\u0940 \u092e\u0947\u0902 \u0932\u0917\u0947 \u092a\u0941\u0932\u093f\u0938 \u092c\u0932 \u0915\u094b \u0906\u0935\u0936\u094d\u092f\u0915 \u0926\u093f\u0936\u093e-\u0928\u093f\u0930\u094d\u0926\u0947\u0936 \u0926\u093f\u090f\u0964 https://t.co/olUnsybzpP",2
1.28e+18,CM \u0915\u0947\u091c\u0930\u0940\u0935\u093e\u0932 \u092c\u094b\u0932\u0947- \u0926\u093f\u0932\u094d\u0932\u0940 \u092e\u0947\u0902 COVID19 \u092e\u093e\u092e\u0932\u0947 \u0905\u0927\u093f\u0915 \u0939\u0948\u0902 \u0932\u0947\u0915\u093f\u0928 \u0938\u094d\u0925\u093f\u0924\u093f \u0928\u093f\u092f\u0902\u0924\u094d\u0930\u0923 \u092e\u0947\u0902 \u0939\u0948 \u0914\u0930 \u091a\u093f\u0902\u0924\u093e \u0915\u0930\u0928\u0947 \u0915\u0940 \u0915\u094b\u0908 \u092c\u093e\u0924 \u0928\u0939\u0940\u0902\nhttps://t.co/X4EfIt3UZM,2
1.28e+18,"RIP, To Those Who Died 2020 Due to #COVID19 \n\n\ud83d\ude37\ud83d\ude37\ud83d\ude37\n\ud83d\udd49 \u0936\u0928\u094d\u0924\u093f \ud83d\udd49",2
1.28e+18,#aktucancelexams #COVID19 @myogiadityanath @myogioffice @narendramodi @PMOIndia @AKTU_Lucknow @MuskanA49547939 @Abhishek9756 @sudhirchaudhary @aajtak,2
1.28e+18,"Meanwhile, the number of cases in India has exceeded 5 lacs. There\u2019s no stopping the corona juggernaut.\n\nAll we can do is be more careful, be socially responsible and maintain distance, wear protective gear and wash our hands properly.\n\n#COVID19 #StayAlert #StaySafe",2
1.28e+18,"#Lockdown \u0915\u0947 \u0926\u094c\u0930\u093e\u0928 #Patanjali \u0928\u0947 \u0939\u0930\u093f\u0926\u094d\u0935\u093e\u0930 \u0938\u0947 \u092a\u0936\u094d\u091a\u093f\u092e\u0940 \u0909\u0924\u094d\u0924\u0930 \u092a\u094d\u0930\u0926\u0947\u0936 \u0924\u0915 \u0915\u0930\u094b\u0921\u093c\u094b\u0902 \u0930\u0942\u092a\u092f\u0947 \u0915\u0940 \u091c\u0902\u0917\u0932\u0940 \u091d\u093e\u0921\u093c \u0917\u093f\u0932\u094b\u092f \u0915\u0940 \u0916\u0930\u0940\u0926 \u0915\u0940, \u091c\u094b \u092c\u0924\u093e\u0924\u093e \u0939\u0948 \u0915\u093f #BabaRamdev \u0915\u0940 \u0924\u0948\u092f\u093e\u0930\u0940 \u092c\u0921\u093c\u0947 \u0938\u094d\u0924\u0930 \u092a\u0930 \u091a\u0932 \u0930\u0939\u0940 \u0925\u0940\u0964 \u091c\u092c \u0926\u0941\u0928\u093f\u092f\u093e \u0915\u094b #COVID19 \u0915\u093e \u0938\u0939\u0940 \u0905\u0902\u0926\u093e\u091c\u093e \u092d\u0940 \u0928\u0939\u0940\u0902 \u0925\u093e, \u0924\u092c \u0938\u0947 \u0935\u094b \u0926\u0935\u093e \u0932\u093e\u0928\u0947 \u092e\u0947\u0902 \u091c\u0941\u091f \u0917\u090f \u0925\u0947\u0964 https://t.co/UPKH6q3gfj",2
1.28e+18,https://t.co/msXzpfdEq1\nCovid19 update-Punjab\n#airnewsalerts\n#IndiaFightsCorona\n#StayHomeStaySafe,2
1.28e+18,"Chandigarh Covid tracker\nSamples tested - 7,201\nSamples rejected - 2\nPositive- 425\nNegative- 6,746\nRecovered- 335\nReports awaited- 28\nActive- 84\nSent again- 0\nDeaths- 6 \n#Chandigarh #COVID19\n\n@thetribunechd",2
1.28e+18,@DrRPNishank @HRDMinistry @drdineshbjp @aajtak\n@AmarUjalaNews @JagranNews  Understand the situation and cancel the exams of #CCSU students are suffering from non decisiveness of @myogiadityanath\n#NoExamsInCovid \n#COVID19 \n#CCSU_meerut_Cancle_Exams_2020 \n#ccsu #ccsucancelexams https://t.co/g1SOJQVYDg,2
1.28e+18,"Nobel laureate Amartya Sen, philosopher Noam Chomsky, WHO Chief Scientist Soumya Swaminathan praise Kerala for way it handled #COVID19 surge",2
1.28e+18,Antigen tests will be done soon in #Rajasthan to test #Covid19  cases says CM @ashokgehlot51,2
1.28e+18,"Important lessons to take from his speech. #economicrecovery from #COVID19 should be a green one, else we will go from one crisis into another. #ClimateActionNow #ClimateEmergency https://t.co/BkaGq44LZW",2
1.28e+18,"6 new #COVID19 cases in #Mohali. 29F Baltana PGI bio-chem researcher, admitted @PGI, husband +ve case, 16 contacts quarantined. 5 women: 18,18, 19, 25 &amp; 34 all residents of Behda vil, UP migrants, working in a meat factory, admitted @ Banur\nTotal 242\nActive 54\n\n@thetribunechd",2
1.28e+18,#China has no cricket team\nWhy ?\nBecause they eat bats and don't understand boundaries.\n#LAC     #covid19,2
1.28e+18,"@BabaramdevClub why don't they question Glenmark, fair lovely for fairness, sanfi for khoon sanf, rooh afzah for rooh se thandak and colgate se dant mazboot bcuz black money ka khel hein #COVID19India #COVID19 #corruption #blackmoney #CoronaWarriors #aayushministry",2
1.28e+18,"I\u2019ll be honest, not seeing some of you for 3 months has been an absolute delight. \n\n#COVID19",2
1.28e+18,#RajasthanCoronaUpdate \n\nToday\u2019s #COVID19 Cases: 364\n\nCumulative Positive: 16660\n\nPatients Recovered: 13062\n\nPatients Discharged: 12772\n\nActive Cases: 3218\n\nMigrants Positive: 4776\n\nTotal Deaths: 380\n\n#Rajasthan #Coronavirus #CoronavirusUpdate \n@DIPRRajasthan @RaghusharmaINC https://t.co/kuRJyvGPec,2
1.28e+18,"Finally some good news, scientists discovered a treatment that can reduce COVID19 transmission by 70%, and its just a piece a cloth you wear in front of your dumb fucking face. \ud83d\ude0c",2
1.28e+18,"I don't know the truth about \CORONIL\"" \n\nbut I can sense the political pressure on it from anti-BJP states!\n\nThe fucking politics!\n\n@ANI @aajtak @ABPNews @narendramodi @PMOIndia @CMOMaharashtra #cmorajasthan @realDonaldTrump @CNNnews18 #COVID19 #coronavirus #Chinese #chinesevirus https://t.co/gMvgHlqF31""",2
1.28e+18,"Haridwar for #coronil.... If I get some idea how 2tackle #COVID19  , I don't ask Congress to first make me President , or President of India appoint me PM first, but Baba of business instead of sending drug to hospitals, planning... #SoniaTrustScam #besharamjaichandparty",2
1.28e+18,India's economy is in deep trouble. https://t.co/Iy7mhPeJfr\n@AshwaniKumarAdv \n@GargaC @INDIAN22597486 @savita_aap @BJP4India @AlediaSunil @Sunilku62403145 @thesuniljain @minmsme @Mamta37780187 @richasharrma19 @richu1692 @aajtak @ANI #COVID19 #coronavirus https://t.co/QGui8Md00L,2
1.28e+18,"The overall effect of new policy, #COVID19 is yet to be clear on E commerce market which majorly consists of American players Jeff Bezos owned Amazon, and Walmart owned Flipkart. https://t.co/YnKRoW6GOA https://t.co/mOnL5E1Rur",2
1.28e+18,Ayurvedic Wisdom for Global Health During Covid-19 Period* \n\n *_Online_* \n https://t.co/fPMLsCbMDL\n\nhttps://t.co/I7QucUs4SU\n\nhttps://t.co/QNNCjc2NBk\n\nhttps://t.co/28969b84DE\n\nhttps://t.co/8ub5QbMerq,2
1.28e+18,Focus on #covid19 may disrupt India's #malaria control programme. #coronavirus #hiv #tuberculosis https://t.co/LbEh6m5Y1Z,2
1.28e+18,Congress Politician &amp; National Spokesperson Abhishek Manu Sanghvi tested positive for COVID19.,2
1.28e+18,#parentsministermeeting \n#parentsministermeeting\n1) Are you sure Delhi schools willl be safe for kids from August onwards due to this COVID19?\n2) Why schools are charging Annual and Development fees for this year?\nNo appraisals and bonus has been by company?,2
1.28e+18,"In view of rapid increase in the number of positive cases of #COVID19 in Guwahati city, complete Lockdown for 14 days  will be imposed in all areas in Kamrup Metro with effect from Sunday: Assam Health Minister, Dr Himanta Biswa Sarma \n\n(1/3) https://t.co/bhmWjN1ByP",2
1.28e+18,#ParentsMinisterMeet final year student k Btae. Covid19 Delhi m full speed Se hai humhara ap Kya soch rhe hai?,2
1.28e+18,#Cricket #PCB #CautionYesPanicNo #COVID19 \n\nInzamam calls out @TheRealPCB\nmedical staff for ignoring calls from players \n\nRead: https://t.co/jf0NffvyVv https://t.co/acwyamSmkh,2
1.28e+18,Mizoram govt announces relaxations to lockdown in view of decline in number of #COVID19 cases\n\nhttps://t.co/wBu6CA8aTn,2
1.28e+18,@DrRPNishank @ZeeNews @sudhirchaudhary Sir @DrRPNishank @DG_NTA @HRDMinistry Today only over 17000+ cases of #COVID19 Came and it will be nearly +6lakh at the end of July if it increases like that and still you are thinking of exams \n#parentsministermeeting \n#NoExamsInCovid \n#Wakeup_DrRPNishank_pospon_JEENeet,2
1.28e+18,"#parentsteachermeet We student of GNDU under depression, for final semester exams in this covid19 outbreak as we can't take risk, many universities/govt.are cancelling exams for safety of students like Odisha, Maharashtra, IIT's,NIIT's,UGC must cancel&amp;promote students for safety",2
1.28e+18,"#COVID19 #Gujarat : 580 new cases and 18 deaths reported today. \n\nTotal number of cases: 30,158\nTotal deaths: 1,772\n\nTests done today: 5901",2
1.28e+18,"#COVID19, India well past 5 lakh(half million)cases with over 15,800 fatalities, world cases near 10 million with half a million fatalities, where all this will stop https://t.co/PsdcYZvkQN",2
1.28e+18,"@narendramodi #COVID19 \ud83c\uddee\ud83c\uddf3 Update (2/2)\n26/06 , 10pm:\nFew More States:\n\nHimachal: 25\nGoa: 44\nManipur: 18\nMizoram:2\nUttarakhand: 34\nJharkhand: 32\n\nTotal: 156\nC.T.: 17494\n\n#RahulJaichand \n#cbiforsushant",2
1.28e+18,#BREAKING @DC_Gurugram issues instructions for 8 Large Outbreak regions (LOR) valid from June 30 to July 14. Some important points @thetribunechd @gurgaonpolice @thetribunechd #COVID19 https://t.co/ESqp9t5IFp,2
