id,text,type
768717007768416256,"#help #earthquake plastic tablewear, water, detergents, long-life food #pleasedonate #everythingcanhelp https://t.co/tlbRMAAe9J",0
768858856482930688,BBC News: Earthquake rescuers seek unlocked wi-fi https://t.co/OnMJOSW1fP,0
768806059771367424,#TechnologyNews: Rescue teams searching for earthquake survivors trapped in central Italy have asked locals to unlock their wi-fi passwords.,0
768717751892533248,Italian Red Cross urges locals to disable WiFi passwords following devastating earthquake - https://t.co/LO3MrUR5dy,0
768857736486359040,Appeal for wi-fi connection in #earthquake areas in #Italy https://t.co/hdRIsdMPsl via @BBCNews,0
768705995337895936,"super interesting, small but huge #commisaid element in disaster response: turn off your wifi password https://t.co/3OLgbucPk8",0
768852021990400001,"I've really gotta get my earthquake prep game up! I need all the bottles of water, batteries, canned food, etc. #earthquakestress",0
768958970136518656,Italy quake rescuers ask locals to unlock their wi-fi# earthquake#emergency# wifi makes sense https://t.co/MVSH6xVHoZ,0
768820146085306368,BBC News Tech Italy quake rescuers ask locals to unlock their wi-fi: Rescue teams searching for earthquake su... https://t.co/TTNXsVQWdW,0
768853110483738624,"2all that asked how 2help,of course if u live abroad can't send food, but maybe clothes, blankets or money! Contact @crocerossa #earthquake",0
768792564891721728,Another way of donating if you are in Italy is to open up your wifi to allow others to use it. https://t.co/z0gyAI9KQk,0
768816836431327232,"Italy earthquake leads to open-air mortuaries, rescue teams running out of body bags,as looting spreads  https://t.co/HUArBf913e",0
768737582800928770,"#Earthquake Collection efforts taking place in #Florence today from 10am-10pm (asking for clothes, shoes, water) https://t.co/BVq2ADfSo4",0
768916182774624256,Italy Quake Rescuers Ask Locals To Unlock Their Wi-Fi: Rescue teams searching for earthquake survivors… https://t.co/IywqIQUjX4  | Slashdot,0
768820563221417984,#berita #teknologi Italy quake rescuers ask locals to unlock their wi-fi: Rescue teams se... https://t.co/2n35NLZW27 #WartaBeritaCentral,0
768799099684610048,"Red Cross urges Italians to turn off their wifi passwords. Essentially a pitch for free internet for all. 
https://t.co/Pq6CmfKisE",0
768735868219629569,Italians Urged to Remove Wifi Passwords to Help Earthquake Victims: Disaster communications. https://t.co/vARnuwXVbV,0
768850149040726018,"an alarm training button,in cage,cats push button, wifi alarm in house says, hey dummy hooman, get me out earthquake https://t.co/5lgvLrBllk",0
768809412744077312,"India needs an SOP for to override KYC for this. ""@BBCTech: Italy quake rescuers ask locals to unlock their wi-fi https://t.co/QsjbZdwPkG""",0
768783300341207041,Perugia earthquake: DONATE blood and funds. #PrayForItaly https://t.co/1A7E0F3fI2… https://t.co/gphspkL2aO https://t.co/oxYfoFj6ZA,0
768707126453764096,"RT TheNextWeb ""Want to help earthquake victims near you? Disable your Wi-Fi password https://t.co/rAQSfIwuSj https://t.co/ZAZIvhTEeq""",0
768743798461440000,The @RedCross is urging Italians to disable wifi passwords so responders and victims can communicate. #earthquake https://t.co/k9fNCjTpXz,0
768958328085049348,Italy quake rescuers ask locals to unlock their wi-fi | Short News: https://t.co/tJoOP4IyQq via @YouTube,0
768856637272576000,https://t.co/HZh6xGqe2e : Italy quake rescuers ask locals to unlock their wifi: Italy quake rescuers ask local... https://t.co/2jdIl78Tj3,0
768767120142393344,Our thoughts are with those who lost relatives and homes in #ItalyEarthquake. Please send donations @CaritasItaliana https://t.co/gubfoi1kTT,0
768745988664258560,"Donate clothes, shoes, water &amp; more in #Florence for victims of the #Earthquake, here's how and where https://t.co/OwkN9XRPP0",0
768838950140141568,"The @RedCross is urging Italians 🇮🇹 to turn their Wi-Fi #passwords off after the earthquake.
Via @businessinsider 

https://t.co/kg2msbKR7u",0
768944692889124864,"Italian Red Cross asks residents to unlock their wifi to aid in search and rescue after (terrible) earthquake 

https://t.co/WFq025mHR4",0
768817716996308992,"The #ItalyEarthquake has caused significant damage. Survivors need your help to access food, water, and medicine. https://t.co/Wkwp12obuW",0
768808279610884096,Red Cross asks Italians in earthquake disaster area to turn off Wi-Fi passwords  https://t.co/9fRHxWATtD,0
768890150524903424,@omertaricerca Well right now donating to the victims of the earthquake.. sent some mails to try and get the medicines. No answer so far.,0
768759688288727040,"Earthquake in central Italy, 247 dead so far. Blood donations needed: https://t.co/pjN7pRxnlX",0
768817709945610240,"Survivors of the magnitude 6.2 quake in #Italy seek shelter, left homeless. https://t.co/3t8UQTnfbS",0
768765233519296512,The simplest things mean a hell of a lot. Disable wifi in this and other situations: https://t.co/KA3BlVXPKK   #disablewifi,0
768948638240350208,Red Cross call on Italians to turn Wifi passwords off following earthquake https://t.co/To79ZGljgO,0
768902851959500800,"When mudslides &amp; earthquakes bury people, dogs rescue teams &amp; medical teams need to be immediately dispatched @UN https://t.co/uE8oUxmr1T",0
768823780093427712,The Red Cross asks Italians to deactivate their Wi-Fi passwords for earthquake relief: https://t.co/ttILZmKp0X … https://t.co/LfIAJYp0Q3,0
768860982072467456,Help quake victims near you by disabling your Wi-Fi password https://t.co/cARM7CwRxd,0
768785401418919936,#PingForADay &gt; Italy asks public to off Wi-Fi passwords for communication in earthquake aftermath. https://t.co/iZNjEzwf4p #WiFi #quake,0
768744737863897088,"Public service announcement, in event of disaster, donate your wifi and disable your wifi password. https://t.co/k9fNCjTpXz #psa #earthquake",0
768758887063355392,"Survivors of the 6.2M #ItalyEarthquake need emergency supplies like food, water, and medicine — donate today: https://t.co/2wOhYLZGok",0
768811382422724608,The role of telecom in crisis - The Red Cross is urging Italians to turn Wi-Fi passwords off after the earthquake https://t.co/yaeeEqA1ay,0
768828087412875265,#Italy quake rescuers ask locals to #unlock their wi-fi https://t.co/qytDs1J8Jy,0
768784240196591616,"@RedCross Please assist in rescue efforts, food, water, shelter, to the earthquake devastated area of Amatrice in Italy.",0
768736713476800513,Italians are being urged to drop their Wi-Fi passwords to help earthquake victims https://t.co/2bgmLfhoyO https://t.co/6yh2yYUlte,0
768792105451917312,"Amatrice, home town of Amatriciana sauce, has been destroyed by an earthquake: help the locals. via /r/food #food … https://t.co/iVzt9u4YN3",0
768804859407663108,"Blood urgently needed for #earthquake patients, where to donate in #florence #tuscany @rep_firenze #PrayingforItaly
https://t.co/gbXmIK7kIB",0
768913368027533312,"PLS If You/Ur Friends/Neighbors Can HELP the PPL of AMATRICE, ITALY From recent earthquake killing hundreds W/blankets, water &amp;/or $ Pls Do!",0
768870785578598400,"How can you help in #Emergency or #NaturalDisaster situations? Unlock your #WiFi for those in need to communicate.

https://t.co/oPPaEUIXfF",0
768790575541870592,Italy earthquake: Red Cross urges locals in affected areas to disable their WiFi passwords - International Busines… https://t.co/hLHN09AOrq,0
768422057847746560,"Update: A man is rescued alive from the ruins following an earthquake in Amatrice - Army mobilized,  https://t.co/jWLTWFXlVu",1
768419570923298816,"A @ShelterBox response team will be in Italy within 24 hours, to assess the need for emergency shelter in Italy after today's #earthquake.",1
768397122458845184,"Tents have arrived in #Amatrice so the 2,500 displaced people have somewhere to spend the night https://t.co/eGEBHwoHS6 #terremoto",1
768288931158695937,"Actions does more than thoughts or prayers! Like donating blood, food, water and shelter. #ItalyEarthquake #Italy #Earthquake",1
768479410571706370,Plumbers working 24/7 to restore water service to areas of Italy affected by the earthquake. https://t.co/YAfK4oBmIv,1
768405087051976704,The Italian gvt waited 10 HOURS to send the army to help the villages where the earthquake hit,1
768465917068111872,Alice Pettway on working with @AllHands Volunteers and the Ecuador Earthquake Response. https://t.co/nbopQfw9sj https://t.co/PI9qoSko1Y,1
768412466850177024,We are already trying to gather some stuff for the people affected by the #earthquake #terremoto like food and clothes,1
768318222315687936,Search and rescue dogs &amp; 20 ambulances on the ground in #Perugia following #earthquake volunteers from @crocerossa on the scene.,1
768482309943152640,"Praying for Italy. Devastating... Deadly earthquake rocks central Italy, Army mobilized in rescue https://t.co/10n1Upkq5Z via @nbcnews",1
768482955513716736,Vatican firefighters to help Italy quake: Pope Francis has dispatched one-sixth of the… https://t.co/KKodqOzPzA,1
768440302789091328,"Italy earthquake: Army mobilized, dozens buried in Amatrice + Photos https://t.co/6fA30wEhND",1
768455236583362560,"ITALY EARTHQUAKE, AUG. 24, 2016

2 tent cities totaling about 50 tents being set up for quake victims in Italy's... https://t.co/W6B2s5p5TH",1
768432971628118017,"ITALY EARTHQUAKE UPDATE:
@ShelterBox to send team to disaster zone where dozens have died
https://t.co/4hW3vzViw6 https://t.co/HbveGhbyJa",1
768502298888724480,"At least 120 dead, 368 injured: Deadly earthquake rocks central Italy, Army mobilized in rescue https://t.co/3DBZGEmG02 via @nbcnews",1
768436223585185792,First aid to victims #Italyquake of partner @CaritasItaliana on its way. How you can support https://t.co/kuPdP8y6cb https://t.co/OAOUQVai0O,1
768504712102547456,Death toll rises to 84 in Italy - The Italian army has been mobilized to aid earthquake-affected areas. https://t.co/Ez6X9LAnl7,1
768325132897099776,"Emergency contact information distributed by the Italian Red Cross #Terremoto (@crocerossa ) #Amatrice 
#Earthquake https://t.co/o1l15vnjsZ",1
768425195199721473,#Israel's PM #Netanyahu offers #Italy #aid and rescue help after strong #earthquake. https://t.co/GDeykr4Te8 https://t.co/ZPI9UFml37,1
768491516776050688,ShelterBox sending relief team to Italy earthquake disaster zone https://t.co/e3tVYymyPO,1
768358083177418753,Red Cross search and rescue teams help survivors amid rubble after #Italy #Earthquake. @crocerossa @Federation https://t.co/t9Yvzx7wqp,1
768484394298290177,Pope dispatches Vatican firefighters to help in Italy quake rescue: Pope Francis on Wednesday ... https://t.co/G08FfEpTot (via GMA News),1
768427476469051392,"Deadly earthquake rocks central Italy, Army mobilized in rescue https://t.co/Cw7JVW6jeh Our thoughts&amp;prayers with the people in that region",1
768412294900441088,"#BREAKING: 6.2 #ItalyEarthquake has killed 37
2,500 displaced
#France ready to help army #rescues https://t.co/iUFxblAZAM",1
768392022717759488,"Italy Earthquake: Army Mobilized, 37 Killed https://t.co/r6XbFjbqLH",1
768448747097452545,2 tent cities totaling about 50 tents being set up for quake victims in Italy's central Marche region - ANSA,1
768455198264045568,"In Amatrice, Italian @RedCross volunteers continue to support &amp; help those affected by the earthquake @crocerossa https://t.co/7f0gHsQ1Ew",1
768359451397132289,Army is mobilized on earthquake zone #terremoto https://t.co/CJ2k3NZ559,1
768458869920165888,ShelterBox assessment team en route after 6.2 magnitude earthquake struck central Italy.,1
768366800744673280,"#Earthquake #Italy 
Rieti hospital. People queue up to give blood to wounded (photo @daniele_dav).
#Humanity https://t.co/KBPeSVLCxu",1
768435745455341569,Italy Red Cross still searching for survivors: Tommaso Della Longa of the Italian Red Cross tells CNN's Isa S... https://t.co/4m2ctdueQN,1
768434917902540800,Photo: Italian Red Cross teams assist with rescues after a 6.0-magnitude earthquake in central Italy - @Francescorocca via @Breaking,1
768486394910089216,"Italy - Rotary partners sorting transp &amp; accom for incoming SBox team of 3 tmrw. Arr Rome, then on to quake zone. https://t.co/KDBfv134ns",1
768495779350589440,"Italy Earthquake: Army Mobilized, Dozens Buried in Amatrice:                                 by Alexander Smi... https://t.co/ECTH0fXdIn",1
768450033742118912,"Death toll from #Italyearthquake rises to 73, thousands homeless, army called in to move rubble https://t.co/9nPgmQqWHl",1
768449513472266240,Shelterbox sends team to Italy to help earthquake rescue operation. More here: https://t.co/Vr87LRcJsJ via @BBCNews,1
768337549945245696,Italian Red Cross volunteers are on the ground supporting people affected by the recent earthquake.  https://t.co/wvMegMxU8c,1
768466111738314755,"@3D2B will be collecting items for #earthquake victims; blankets, coats, jackets, shoes, toys etc; info:https://t.co/btmVbYyllq #ioterremoto",1
768407796337479680,"#ItalyEarthquake: Church sends aid, @CaritasItaliana volunteers in #Rieti deliver food and basic necessities https://t.co/UWt7me4W1t",1
768390430207647744,ShelterBox team to Italy within 24 hrs. Ready to help after quake. In touch with Rotary and affiliate colleagues. https://t.co/v5RdWh42BS,1
768391873786290176,"Italy Earthquake: Army Mobilized, 37 Killed: An earthquake hit central Italy early Wednesday, collapsing home... https://t.co/NpSIhiyrll",1
768443206895828992,"Photo: Water collected for earthquake victims, in Rieti, Italy - Rieti Life via Facebook via @Breaking",1
768502054893424640,AT&amp;T provides free texting and calls to Italy after earthquake - https://t.co/qLM2SYT7nY https://t.co/XOCkOB1hTk,1
768447896240943104,Death Toll From Italian Quake Rises To 38; Army Mobilized As Dozens Remain Buried Under Rubble #Italy https://t.co/T6PYdWNKZu,1
768323535588696064,#Italy #RedCross @crocerossa emergency centrs mobilized. #volunteers support affected by #earthquake @roteskreuz_de https://t.co/GofFpJvHzy,1
768509338147098624,#Pope #Catholics Pope dispatches Vatican firefighters to help in Italy quake rescu...: Earli... https://t.co/GJd3t7SJbX #UniteBlue #Tcot,1
768499846126903296,Relief groups are mobilizing to aid victims of the #ItalyEarthquake Here’s how you can help https://t.co/lQoVEsh0KP https://t.co/92QnFRPrNr,1
768494528378449920,Keeping the families &amp; community impacted by the earthquake in our prayers. Free calls &amp; texts from the US to Italy…https://t.co/tuREM7TkSk,1
768479275166994432,So glad that IFRC are bringing dogs: fastest way to find survivors. Red Cross rescuers join hunt for quake survivors https://t.co/SntNjcbqvN,1
768488362353098752,Pope dispatches Vatican firefighters to help in Italy quake rescue - Daily Mail -- 15:24 https://t.co/0VqSsinCcs,1
768389483335028736,"(NBC 5 Dallas Fort Worth) #Italy #Earthquake: Army Mobilized, Dozens Buried in Amatrice :.. https://t.co/LlyauJe2Pa https://t.co/AXsp8wc62s",1
768418420060745728,Our disaster desk is active for earthquake activity today. Volunteers are monitoring. Volunteers please report in to Skype #hmrd via ^ct,1
768431594419941376,Cyprus has offered rescue teams to Italy to aid in rescue efforts after a 6.2 magnitude earthquake #ItalyQuake... https://t.co/luBF5rnOJV,1
768464570537111552,#Refugees in #Italy volunteering in emergency rescues following earthquake #solidarity #RescueHumanity https://t.co/HEAAuL2M1r,1
768378458288353281,"#Italy Earthquake: #Army Mobilized, Dozens Buried in Amatrice - Aug 24 @ 5:24 AM ET  https://t.co/ppilSzI9Rs",1
768393091371896833,First @CaritasItaliana aid already on its way after #ItalyQuake https://t.co/IkE2eow5Hk,1
768463410262597635,"""Pope sends Vatican firemen to the scene"" https://t.co/x7UAkfGZVw",1
768435156935909376,"#Israel IDF search and rescue earthquake team on way to #ItalyEarthquake.
#IDF #Jewish #humanitarian #Aid #ADL https://t.co/lFsw3wtBTu",1
768359789931929600,Army is mobilized on earthquake zone #terremoto-Donación de sangre en hospital de RIETI https://t.co/CJ2k3NZ559,1
768500154253111296,Great Italian solidarity : queueing to donate blood for the victims of the earthquake. https://t.co/SVMKJ0EtV5,1
768354192578768896,Thanks God my friend and her family are ok.  Their house is earthquake-proof and now they are hosting who needs shelter.,1
768499185981255681,Maltese volunteers head out to help earthquake-stricken Umbria https://t.co/Yd3vfFjnV0,1
768512457954455552,"#Earthquake #Italy 
Colonel Massimo Tuzza
#Army working manually for the removal of rubble
 https://t.co/7R0OCAxTCX",1
768300446603579392,Toronto's Italian community already mobilizing to help victims of earthquake 100 miles north of Rome. Many worried about relatives.,1
768359054276108288,"'Half the town is gone' 
@ShelterBox operations team prepared to respond to a 6.2 magnitude earthquake in Italy. https://t.co/CWjajV1he4",1
768450504242425856,Italian Red Cross is on the ground with search and rescue teams and sniffer dogs after a 6.2 magnitude earthquake. https://t.co/Bujn0qPb49,1
768356256088256512,Long queues to donate blood after Earthquake strikes Central Italy.  #PrayForItaly https://t.co/mifuZNBusv,1
768453725476286464,@BBCBreaking Service call 4 #earthquake #live #free  twitter https://t.co/r6IDzq6eSG   and  #photostream https://t.co/O1m4l1Qmej,1
768367340312338432,A major earthquake has struck central Italy and Red Cross search and rescue teams are racing to help survivors... https://t.co/eiWMhEJ3Xv,1
768449420849545216,"ITALY EARTHQUAKE, AUG. 24, 2016

Italian Red Cross teams assist with rescues after a 6.0-magnitude earthquake in... https://t.co/1Je31QyoSD",1
768419061210292224,Jerusalem – Israel Offers Italy With Aid And Rescue Efforts For Earthquake Ravaged Town: Jerusalem – Israel’s leader says he has offe...,1
768465822662656002,Pope sends Vatican firefighters to help rescue operation after devastating earthquake https://t.co/UySRwf8H0K... https://t.co/rXOxfr2Q9D,1
768315293487824896,"#Italy #RedCross @crocerossa deploys Relief units and Rescue dogs, 20 ambulances on their way to respond to major #earthquake @roteskreuz_de",1
768436703052922881,"ENEL mobilises 100 generators for #quake victims 

#earthquake #Italy

Via GazzettaDelSud

https://t.co/xqfB7N2HIH",1
768399993162043392,Mobile kitchens are also being set up by @crocerossa for people forced to leave their home after the earthquake in Italy,1
768332398820032512,"Active numbers of the contact center of the Civil Protection: 800840840 
Civil Protection Lazio: 803555 #earthquake",1
768444631260553216,Kudos to the Italians in line to donate blood for the earthquake victims in Amatrice. https://t.co/wtqqfE3snd,1
768416445931909121,Passing dozens of Red Cross and emergency vehicles and buses on road out of Rome to earthquake zone. #ItalyEarthquake,1
768492994039279616,We are working to bring electricity to the areas affected by the earthquake in central Italy. https://t.co/vzaGuKW9xq,1
768387630371340288,"Italy Earthquake: Army Mobilized, Dozens Buried in Amatrice - An earthquake hit central Italy early Wednesday, ... https://t.co/HO8PwhWb4G",1
768379217318907904,"Israeli PM Netanyahu offers Italy aid, search and rescue assistance after quake https://t.co/u4buYaOavm https://t.co/8mC5T8gCfx",1
768306420907466752,All the @crocerossa emergency centers are mobilized at national level. Local volunteers are supporting affected people #earthquake,1
768313152098410496,Volunteers from @crocerossa are helping people stay safe after a big #earthquake has struck in central #Italy.,1
768447390047014912,We are heartbroken by the images emerging from Italy. The Salvation Army is working with the Italian government... https://t.co/kFUsaNhevS,1
768625953794764801,"Deadly earthquake rocks central Italy, Army mobilized in rescue https://t.co/8uBlGG7Uud via @nbcnews/ OUR PRAYERS ARE WITH YOU !",1
768661057795661824,"AT&amp;T, T-Mobile, and Verizon waive fees following earthquake in Italy

Earlier today, a mag… https://t.co/srRWaxqOIw https://t.co/BSCgdtxU9z",1
768796452428484610,Chabad in Italy Offers Assistance to Earthquake Victims - Arranging volunteers from the local Jewish community... https://t.co/RDtykIAh7K,1
768611378227654656,"Army, Rescuers Race to Save Survivors of Italy Quake https://t.co/uR0jp97gTR https://t.co/oK944zaUBX",1
768662043004170240,"@Gurmeetramrahim 
 Earthquake in Italy!  @derasachasauda volunteers, save the life Papa g .all.r your children .help them.",1
768671914982203392,@potus are we sending any support to Italy quake victims? The Republic of California has trained resources who can help. Get off your ass.,1
768584656388173824,"Army, Rescuers Race to Save Survivors of Italy Quake: The 6.2 magnitude quake struck about 100 miles northeast of Rome and killed at ...",1
768536876823224320,Earthquake blanket https://t.co/Nh2QwgQsnn,1
768537578874277888,20 asylum seekers from a regional centre went to help the civil protection team  #earthquake #Italy https://t.co/WRcAo2Nmwq,1
768750478679093248,Football stadium becomes a makeshift hospital and rescue centre after Italy earthquake devastation: Mirror Chief… https://t.co/md7AnTpYqU,1
768739298589933568,We have a collection of resources and evidence related to health and #earthquake - https://t.co/Ls3AscsllQ @CochraneLibrary #ItalyEarthquake,1
768821576154378240,"Packages, containing #medicalsupplies like Tylenol &amp; aspirin, will help victims of the earthquake recover: https://t.co/qwKC61Cjfa",1
768672980247326720,PSA: Telstra and Optus are offering free calls to Italy following yesterday’s earthquake https://t.co/mrd9nU8Hp6,1
768848577225428992,"Italy quake - Young girl found alive under rubble, but at least 240 dead. ShelterBox team has arrived in country. https://t.co/IMw7GLStFt",1
768835897173291010,BERGOGLIO’S GIFT TO THE VICTIMS OF THE EARTHQUAKE: VATICAN FIREFIGHTERS IN AMATRICED https://t.co/AzfQGccroO https://t.co/mzsPsy0EUh,1
768687735792033792,@misaelfresz Rescuers Search for Survivors in Italy Quake That Killed 247: Rescue crews using bulldozers and their bare h...  @jesusfresz,1
768669008195235840,"Italy quake kills 159 as rescuers race to find survivors: ACCUMOLI, ITALY: Rescuers worked into... https://t.co/xSoj8x8B9G &lt;--Full Story",1
768827171494203392,CS Monitor - Thousands of workers join efforts to find Italy earthquake survivors https://t.co/4srpwT4kVu,1
768532846256488448,"T-Mobile makes calls, texts from U.S. to Italy free in aftermath of deadly earthquake https://t.co/KguBh7RjFc (via @NewsfusionApps #Tech New",1
768810763423092738,#Telstra offers free calls to Italy in wake of earthquake. Read more: https://t.co/BYWGnwLeLs $TLS,1
768652868215635969,#Italy’s Jewish community pledges aid to areas hit by #earthquake; Have set up blood donation center @ZOA_National  https://t.co/0h2vB91IcR,1
768819984780894208,"The amazing charity I work for, Team Rubicon UK has a team of qualified medics en route to Italy following the rec… https://t.co/xyjRkEnauK",1
768629284625788929,"Let's pray for + Italy + .. &gt;&gt; RT: Deadly earthquake rocks central Italy, Army mobilized in rescue https://t.co/ebwicbuhxF via @nbcnews",1
768574812474085376,"一人でも多くの方が助かりますように。 #ItalyEarthquake 
&gt;Deadly earthquake rocks central Italy, Army mobilized in rescue https://t.co/pvzeGJecqT @nbcnewsから",1
768737582800928770,"#Earthquake Collection efforts taking place in #Florence today from 10am-10pm (asking for clothes, shoes, water) https://t.co/BVq2ADfSo4",1
768661566170406912,Rescue workers race to find Italy quake survivors https://t.co/iDdZrnp2g1 [via @France24_en],1
768712022427045888,Italy Earthquake: Tent Camp For Displaced People (IT SKYTG24) https://t.co/YnZhw0LLrt https://t.co/Hy4BcIij2B,1
768835011416129536,#ItalyEarthquake: The Salvation Army Italy is making plans to respond to the 24 August quake https://t.co/W5OSr6Hloe https://t.co/ncDH5LjZqq,1
768591078018715648,"#Italy #Earthquake
#Tuscany region sending to the scene additional tents for 250 u + Light trailers &amp; ambulances https://t.co/lreIsCKfsf",1
768819079922585600,ARRL: Amateur Radio Volunteers Assisting in Italian Earthquake Response: Radio amateurs are taking part in th... https://t.co/tzBX4JYoCU,1
768548116752498689,"#TMobile makes calls, texts from U.S. to Italy free in aftermath of deadly earthquake. Read more: https://t.co/1MtSVthSDc $TMUS",1
768683638837878784,business: Death toll of Italy’s quake rose to 247 and rescue crews are searching for survivors … https://t.co/3FZ1Lbjn7i,1
768724470676590592,"#AT_T, #T_Mobile, and Verizon waive fees following #earthquake in #Italy https://t.co/vYWQ6fKRpY",1
768531692189548544,"#ItalyEarthquake We are sending food, water, and medicine to survivors of the 6.2 Magnatude earthquake ❤👍 @RedCross https://t.co/SLRFnTFjxb",1
768802267042578432,Rotary is sending Shelterboxes to provide emergency accommodation to victims of Italian earthquake.  @ShelterBox @shelterboxpress,1
768604463808458752,CBC TORONTO: 'Calls are coming in from everywhere': Torontonians sending aid to Italian earthquake zone https://t.co/ejQ3AGI3xQ,1
768668222627336192,"Verizon is offering free wireless and wireline calling from  the U.S. to Italy

https://t.co/TD164VqsRd",1
768590960716500992,"@FoxNews Pope sent his Vatican fire fighters to Italy's earthquake victims, Grazie, Gracias, thank! you. Heaven Sent.",1
768793828723716096,#survival #wild Survival tool First aid kit emergency bag earthquake first aid bag https://t.co/LGbuq36QKp https://t.co/hO1NyscBrn,1
768707653673578498,People gathered this morning in Rome to donate blood for the injured #earthquake  https://t.co/8WtAiuAvSZ,1
768832259256311808,"Housing, safety checks, free calls - ways #tech firms are helping Italian #earthquake #rescue efforts https://t.co/dyIxUdwjA8",1
768769857009704960,From Radio-Canada's team in Italy; tents erected in Amatrice for survivors of Wednesday's quake: https://t.co/VBNqFR5TIw,1
768749892873445376,"a man is seen in front of a tent in a temporary shelter for the #earthquake victims in #Amitrice , #Italy . https://t.co/KCpsPbbMcb",1
768528478526242816,Emergency aid from Hungary https://t.co/ocYbruD3Tk https://t.co/aokugEBwa9,1
768641607692353536,T-Mobile offering free calling and texting to Italy following earthquake - TmoNews https://t.co/hsBHjYes3n,1
768618345683968000,"Death toll rises to 159, over 360 injured after deadly earthquake rocks central Italy, Army mobilized in rescue https://t.co/ErO6i67gqB",1
768721833143087104,"The aftershocks woke residents of the devastated region, many of them sleeping in tents or cars. https://t.co/0hasR1agLp",1
768800256922382336,"ProgressiveArmy: RT TheBpDShow: 6.2 Earthquake in Amatrice, Italy: https://t.co/58rgdxMVWJ via YouTube",1
768577739414704128,My beautiful friends in Italy are taking food to animals near the epicentre. Pls help them by donating  https://t.co/BnSsfx0VEQ #Earthquake,1
768574365944324096,"GRAZIE! or GRACIAS! thank! you HOLY SEE! for sending over your Vatican fire fighters to help Italy's earthquake victims, Heavenly!!",1
768575191198806016,volunteers from everywhere in Italy are reaching the area of earthquake to help. We show our best in tragedies. 🇮🇹❤️😒😭,1
768557253100244992,"""Cornwall charity ShelterBox sends relief team to Italy earthquake...""  https://t.co/zGTWyconFG #cornwall #feedly",1
768630207351623681,My thoughts go out to the people of Italy who have suffered a devastating earthquake @Telstra free calls to Italy  https://t.co/vNHc6mJVjD,1
768836232512212992,"#BERGOGLIO’S GIFT TO THE VICTIMS OF THE #EARTHQUAKE: #VATICAN FIREFIGHTERS IN AMATRICE
https://t.co/AzfQGcu2No via @In Terris - News on line",1
768844645824466944,Pope Dispatches Vatican Firefighters To Help In Italy Earthquake Rescue: Pope Francis on Wednesday dispatched... https://t.co/UjWKwyB4CS,1
768532750173294592,ShelterBox assessment team deploys to Italy: ShelterBox assessment team en route after 6.2 earthquake in cent... https://t.co/fEVMjb581M,1
768755845085536256,#OrderofMalta activated a mobile unit assistance to aid those in #Amatrice #ItalyEarthquake https://t.co/7qLBk0oP1c https://t.co/CwRBw48hnL,1
768668945742049281,Rescuers search for survivors in Italy quake that killed 159 (AP) Do relief supplies include pet items? #PetRelief  https://t.co/UHj6Be3dcr,1
768755700340228097,Rethinking #Resilience: Capacities of Relief Staff &amp; #Volunteers in Disaster Zones | https://t.co/bMNUZKf6Ze #WRR2016 #DRR #NGO #earthquake,1
768568471894560768,"Deadly earthquake rocks central Italy, Army mobilized in rescue https://t.co/Fjd0ZskxHm via @nbcnews  SUCH SAD NEWS",1
768765828925943808,US @verizon phone customers can call family/friends in Italy for free. #ItalyEarthquake @jnels https://t.co/USco9UmFuw,1
768801811323097088,Chabad-Italy Offers Assistance to Earthquake Victims - Arranging volunteers from local Jewish community and Israel - https://t.co/gcF2yGcbry,1
768575234517630976,"Deadly Italy earthquake: Accumoli and Amatrice in ruins; 
Army mobilized in rescue~
via @nbcnews
https://t.co/3cmPZEWWUX",1
768624023941029888,@crocerossa Trying to obtain information on volunteer opportunities towards earthquake relief. Could you DM or provide an e-mail address?,1
768662818707034112,Italy Quake Kills 159 as Rescuers Race to Find Survivors | https://t.co/j3rgOw1tet | Outlook Wires,1
768729948651532288,"Some 1,200 people spent the night in tents after the earthquake in Italy https://t.co/q2U0aiGvaJ https://t.co/ozZCWjNqxU",1
768703895682113536,"Italy quake. Young girl found alive under rubble, but at least 247 dead. ShelterBox team arriving today. https://t.co/fqgE5H4b1z",1
768768668863987712,Free Airbnb shelter for earthquake survivors https://t.co/cX2l9xFZkF https://t.co/9bXx79wYFI,1
768819701891805185,"Lt. Colonel Tursi, Officer Commanding Italy &amp; Greece, works with authorities to see how The Salvation Army can help after Italy earthquake.",1
768735897982496768,"#terremoto For helping victims of the #earthquake: blankets, food, basic goods https://t.co/HwxosDfqS8",1
768757554260443136,"Android Police: AT&amp;T, T-Mobile, and Verizon wave fees following earthquake in Italy ... https://t.co/Tq5XitX6Zw",1
768816702956113924,"Italy quake - people sleeping outdoors, in cars, in tents. ShelterBox team in place, making plans to help.",1
768666992031117312,Italy quake kills 159 as rescuers race to find survivors https://t.co/Hy6cUoh8bT via @TOIWorld God help the needy one..All be safe....,1
768812066274578432,"""Amateur Radio Volunteers Assisting in Italian Earthquake Response"" https://t.co/KbyqaJGSq8 #amateurradio #feedly",1
768839641520824321,Salvationist: The #SalvationArmy is preparing to assist people in need after devastating #ItalyEarthquake: https://t.co/Rocow9nxoq,1
768568768406560769,"Italy Earthquake: Death toll rises to 159, Army Mobilized, Dozens Buried in Amatrice - NBC News https://t.co/L8uykmjPx0",1
