text,label,,,
"12 Arrested in Massage Parlor Crackdown, Woman Afraid to Drive in Blizzard Found Dead in Car, Water Rescues http://dlvr.it/KKbtFv ",1,,,
"12 Arrested in Massage Parlor Crackdown, Woman Afraid to Drive in Blizzard Found Dead in Car, Water Rescues http://dlvr.it/KKbtlJ ",1,,,
"12 Arrested in Massage Parlor Crackdown, Woman Afraid to Drive in Blizzard Found Dead in Car, Water Rescues http://dlvr.it/KKbtMs ",1,,,
"12 Arrested in Massage Parlor Crackdown, Woman Afraid to Drive in Blizzard Found Dead in Car, Water Rescues http://dlvr.it/KKbtQj ",1,,,
"12 Arrested in Massage Parlor Crackdown, Woman Afraid to Drive in Blizzard Found Dead in Car, Water Rescues http://dlvr.it/KKbvbr ",1,,,
"12 Arrested in Massage Parlor Crackdown, Woman Afraid to Drive in Blizzard Found Dead in Car, Water Rescues http://dlvr.it/KKbvxz ",1,,,
"12 Arrested in Massage Parlor Crackdown, Woman Afraid to Drive in Blizzard Found Dead in Car, Water Rescues http://dlvr.it/KKbw9z ",1,,,
"12 Arrested in Massage Parlor Crackdown, Woman Afraid to Drive in Blizzard Found Dead in Car, Water Rescues http://dlvr.it/KKbwBM ",1,,,
"12 Arrested in Massage Parlor Crackdown, Woman Afraid to Drive in Blizzard Found Dead in Car, Water Rescues http://dlvr.it/KKbwcR ",1,,,
"12 Arrested in Massage Parlor Crackdown, Woman Afraid to Drive in Blizzard Found Dead in Car, Water Rescues http://dlvr.it/KKbwfw ",1,,,
"12 Arrested in Massage Parlor Crackdown, Woman Afraid to Drive in Blizzard Found Dead in Car, Water Rescues http://dlvr.it/KKbwH6 ",1,,,
"12 Arrested in Massage Parlor Crackdown, Woman Afraid to Drive in Blizzard Found Dead in Car, Water Rescues http://dlvr.it/KKbwhv ",1,,,
"12 Arrested in Massage Parlor Crackdown, Woman Afraid to Drive in Blizzard Found Dead in Car, Water Rescues http://dlvr.it/KKbwpl ",1,,,
"12 Arrested in Massage Parlor Crackdown, Woman Afraid to Drive in Blizzard Found Dead in Car, Water Rescues http://dlvr.it/KKbxpJ ",1,,,
"12 Arrested in Massage Parlor Crackdown, Woman Afraid to Drive in Blizzard Found Dead in Car, Water Rescues http://dlvr.it/KKbz3w ",1,,,
"12 Arrested in Massage Parlor Crackdown, Woman Afraid to Drive in Blizzard Found Dead in Car, Water Rescues http://dlvr.it/KKclxw ",1,,,
"12 Arrested in Massage Parlor Crackdown, Woman Afraid to Drive in Blizzard Found Dead in Car, Water Rescues http://dlvr.it/KKcNrb ",1,,,
"12 Arrested in Massage Parlor Crackdown, Woman Afraid to Drive in Blizzard Found Dead in Car, Water Rescues http://dlvr.it/KKcQdQ ",1,,,
"12 Arrested in Massage Parlor Crackdown, Woman Afraid to Drive in Blizzard Found Dead in Car, Water Rescues http://dlvr.it/KKcSgb ",1,,,
"12 Arrested in Massage Parlor Crackdown, Woman Afraid to Drive in Blizzard Found Dead in Car,... http://bit.ly/1PRgGAw  #rockvillecentre",1,,,
"2 kids, 2hrs in the car. Break in St. Paul, more to come. Does look pretty though, if could fly  @supergirlcbs over it. #blizzard",1,,,
"2 people asked if I was going to the store for storm I have food in ,I don't wait for a blizzard to get food,lines on tv insane",1,,,
"2/2 attitude, as QA spec No Bueno rating, car NOT detailed, blizzard but #Andrew @ Rtn Kudos listen, great CS skills kudos",1,,,
"2016 Blizzard 28.1"" in my town NE New Jersey shoveled all yesterday trying 2 keep up. Time 2 clean cars 1x time  pic.twitter.com/UNRzacp8KX",1,,,
"3-year-old Passaic girl dies days after mom, brother killed in carbon monoxide-filled car during blizzard http://via.pix11.com/DQJS5 ",1,,,
3:30. Woken by siren. In the midst of a blizzard. With absolutely no cars anywhere. Geez. Baltimore.,1,,,
"30 min and I'm free to go ))
#snow #winter #NYC #car #blizzard https://www.instagram.com/p/BA7_Zs0MPLt/ ",1,,,
3000 + cars stuck on I75 in Kentucky right now. Where did you NEED to go so badly in an effing BLIZZARD?!? #Snowzilla #blizzard2016,1,,,
3Novices:Economics Of A Blizzard: Winter Storm Jonas Is A Win For Whole Foods But A Loss For Hourly Workers http://ift.tt/23k8B18  During…,0,,,
5 best tech cars to survive in a blizzard http://goo.gl/o1FuQO  #blizzard2016 #Jonas #snowmaggedon2016 #snowday #snowreads #technology,1,,,
"5 days of winter/blizzard camping, a treacherous ride down a mountain and a rescheduled flight… https://www.instagram.com/p/BA-msNWgHwN/ ",1,,,
5 million and counting views for @CaseyNeistat's epic blizzard snowboard ride through NYC https://youtu.be/qRv7G7WpOoU ,1,,,
"50 degrees 3 days after a blizzard, perfect weather to wash the car. pic.twitter.com/OpuYWzoCH9",1,,,
"5200 cars towed in DC since blizzard. $250 a pop. #Dothemath. Really, DC?",1,,,
6:17am update: I am across the street at the old 79 food shopping mid blizzard,1,,,
6:30am visibility far worse now Blizzard Jonas of course cars can be seen driving over Williamsburg bridge,1,,,
"67. The wild dominance of blizzard wind.
68. Dangly sprig of a wind chime flailing over the car port.
74. Cat pouncing on a dead leaf.",1,,,
7 #recipes to help you keep warm during a blizzard http://owl.li/XqWgg  #food,0,,,
7 #recipes to help you keep warm during a blizzard http://owl.li/XqWhi  #food,0,,,
7 #recipes to help you keep warm during a blizzard http://owl.li/XqWhl  #food,0,,,
7 AM. It's legit a blizzard omg. The wind outside is crazy right now & cars are almost fully buried #Blizzard2016pic.twitter.com/0kpd3GEJbN,1,,,
7 recipes to help you keep warm during a blizzard http://fxn.ws/1Tc8LDl  #Food #Recipes,1,,,
78 y/o woman afraid to drive in blizzard found dead in car parked outside N.J. Burger King http://on.ktla.com/b2XL4 ,1,,,
78 y/o woman afraid to drive in blizzard found dead in car parked outside N.J. Burger King http://on.ktla.com/b2XL4 pic.twitter.com/TIkqyDgQZ9,1,,,
"78-year-old woman from Hackensack, NJ, scared to drive in blizzard, found dead in car http://via.wgntv.com/tdBs0 pic.twitter.com/JQ42zm16mv",1,,,
"78-year-old woman, scared to drive in blizzard, found dead in car - http://investmentwatchblog.com/78-year-old-woman-scared-to-drive-in-blizzard-found-dead-in-car/ …",1,,,
"78-year-old woman, scared to drive in blizzard, found dead in car http://fb.me/3tGVRwZbf ",1,,,
"78-year-old woman, scared to drive in blizzard, found dead in car http://www.godlikeproductions.com/forum1/message3070092/pg1 …",1,,,
"78-year-old woman, scared to drive in blizzard, found dead in car outside Burger King http://fb.me/7BVhUptwb ",1,,,
"78-year-old woman, scared to drive in blizzard, found dead in car outside Burger King http://fb.me/7ETa9o7qn ",1,,,
"78-year-old woman, scared to drive in blizzard, found dead in car outside Burger King http://via.wghp.com/vFMEU pic.twitter.com/uLm5u9xHy1",1,,,
"78-year-old woman, scared to drive in blizzard, found dead in car outside Burger King: A… http://m.tbnn.it/KK3x9m pic.twitter.com/hW1hyQUnVj",1,,,
"78-year-old woman, scared to drive in blizzard, found dead in car outside N.J. Burger King
http://bit.ly/1nuUwxM pic.twitter.com/nJRE6Mggjs",1,,,
"78-year-old woman, scared to drive in blizzard, found dead in car outside N.J. Burger King http://fb.me/73SLZJC8I ",1,,,
"78-year-old woman, scared to drive in blizzard, found dead in car outside N.J. Burger King http://via.q13fox.com/qJT2E  via @Q13FOX",1,,,
"78-year-old woman, scared to drive in blizzard, found dead in car outside NJ Burger King - http://lainnews.com/memphisnewspost/?p=37201 …",1,,,
"78-Year-Old Woman, Scared to Drive in Blizzard, Found Dead in Car Outside NJ Burger King | http://WNEP.com  http://wnep.com/2016/01/25/78-year-old-woman-scared-to-drive-in-blizzard-found-dead-in-car-outside-nj-burger-king/ …",1,,,
"78-year-old woman, scared to drive in blizzard, found dead in car outside NJ Burger King http://dld.bz/ekgRu ",1,,,
"78-year-old woman, scared to drive in blizzard, found dead in car outside NJ Burger King http://dlvr.it/KK3x3b pic.twitter.com/1Av3qx0lJk",1,,,
"78-year-old woman, scared to drive in blizzard, found dead in car outside NJ Burger King http://fb.me/1XLy2XqXK ",1,,,
"78-year-old woman, scared to drive in blizzard, found dead in car outside NJ Burger King http://fb.me/4EKzQLczw ",1,,,
"78-Year-Old Woman, Scared to Drive in Blizzard, Found Dead in Car Outside NJ Burger King http://fb.me/4n2BfuH8G ",1,,,
"78-Year-Old Woman, Scared to Drive in Blizzard, Found Dead in Car Outside NJ Burger King http://fb.me/6Vu9AAO4S ",1,,,
"78-year-old woman, scared to drive in blizzard, found dead in car outside NJ Burger King http://fb.me/7GKGlwFZO ",1,,,
"78-year-old woman, scared to drive in blizzard, found dead in car outside NJ Burger King http://j.mp/1nk3HAd 
 FOX17",1,,,
"78-year-old woman, scared to drive in blizzard, found dead in car outside NJ Burger King http://via.fox4kc.com/tgPjC ",1,,,
"78-year-old woman, scared to drive in blizzard, found dead in car outside NJ Burger King http://via.fox8.com/ziCmj ",1,,,
"78-year-old woman, scared to drive in blizzard, found dead in car outside NJ Burger King http://via.fox8.com/ziCmj  via @fox8news",1,,,
"78-year-old woman, scared to drive in blizzard, found dead in car outside NJ Burger King http://via.kfor.com/waQXm pic.twitter.com/jvgKzMDabt",1,,,
"78-year-old woman, scared to drive in blizzard, found dead in car outside NJ Burger King http://via.wreg.com/cYACs  via @3onyourside",1,,,
"78-year-old woman, scared to drive in blizzard, found dead in car outside NJ Burger King http://via.wxmi.com/LNWmP  via @fox17",1,,,
"78-year-old woman, scared to drive in blizzard, found dead in car outside NJ Burger King:  http://bit.ly/1Py5BtQ ",1,,,
"78-year-old woman, scared to drive in blizzard, found dead in car outside NJ Burger King: A 78-year-ol... http://bit.ly/1PAn8BG  (Topix)",1,,,
"78-year-old woman, scared to drive in blizzard, found dead in car outside NJ Burger King: http://via.fox43.com/h2VJ9?utm_medium=social&utm_source=twitter_Fox43 …",1,,,
"78-year-old woman, scared to drive in blizzard, found dead in car outside NJ Burger King:… http://m.tbnn.it/KK3sxt pic.twitter.com/OHLjrdw7O4",1,,,
"78-year-old woman, scared to drive in blizzard, found dead in car outside NJ Burger King:… http://m.tbnn.it/KK3yXT pic.twitter.com/yorhoSkczU",1,,,
78yo woman too scared to drive during blizzard found dead in car. @PIX11News VO 595884. http://pix11.com/2016/01/25/woman-78-found-dead-in-car-outside-new-jersey-burger-king/ …pic.twitter.com/CCLJim4poV,1,,,
8 THINGS YOU NEED TO KNOW ABOUT THE BLIZZARD: 1) You 2) Will 3) Be 4) Able 5) To 6) Get 7) Food 8) Again #StillWentShoppingAnyway,1,,,
8 white Chevy Silverado crew cabs & 1 blue Mustang in the DQ parking lot. I will have no problem finding my car after I down my Blizzard.,1,,,
800+ accidents reported in Va. as blizzard strengthens http://on.wusa9.com/1RDTknU  via @wusa9 Well damn. Prius and Smart Car drivers stay home.,1,,,
"9/10 recommend a run in the blizzard, packing snow on the roads great for running, lack of cars, and the occasional passing of a snowman",1,,,
A 'tree favorite - a great brew and warm chocolate chip cookies  #blizzardfood #blizzard2016pic.twitter.com/V3CQuTvPym,1,,,
A #blizzard in the NE & some sexy cars in the SE... #Ferrari #Italia #MarissaCollections https://www.instagram.com/p/BA5zXd1QjT_/ ,1,,,
a 40-mile backup on Pennsylvania Turnpike Sat am. which begs the question:  Y so many cars on the road during predicted blizzard? duh?,1,,,
A 455 Horsepower V8 Camaro On Snow Tires Is The Best Worst Blizzard Car… http://bit.ly/1PIezFd  free article dir http://warpeddesignz.com ,1,,,
"A 455 Horsepower V8 Camaro on Snow Tires may not be the best blizzard car, but it sure is fun!  http://ow.ly/3aGBUh ",1,,,
"A 78 year old woman from Medford, NY, stayed in her car thru the blizzard in Hackensack, NJ and was found dead days later. #sad #blizzard",1,,,
A big ass fucking blizzard and it just missed us Lmaoooo how poppin! I can keep working on my car.,1,,,
A blizzard calls for staying home all weekend and cooking delicious food! First on the list: homemade waffles... http://fb.me/7R8UTvd8J ,1,,,
"A blizzard forming in the West,
they tell, will sweep the friendly warmth 
and light of homes that shelter men... http://fb.me/77wmRYWUp ",1,,,
A blizzard is coming and Haitian parents act like its an apocalypse out here buying a whole year worth of food supplies.,1,,,
a blizzard is coming and we have no food in our fridge nice nice,1,,,
A blizzard they say? Bring on the comfort food. It's important in these times.,1,,,
"A blizzard, the best time to eat and eat and eat. Food tastes better in the freezing cold and wild snow. #jonas2016",1,,,
A blizzard! The perfect excuse to do the exact same thing I do every weekend (stay in & eat greasy Chinese food)! #Jonas2016,1,,,
A burger and chicken Parmesan. Good stick to your bones food to face the #blizzard!  So much fun… https://www.instagram.com/p/BA5wUcgAmyM/ ,1,,,
A couple just shoveled out their smart car & drove off down the road in NYC blizzard. I guess they're the greatest adventurers of our time.,1,,,
"A family man just barely made it out of the blizzard with his life after a car accident. 
http://www.dailyprogress.com/newsvirginian/news/in-storm-s-aftermath-local-family-reaches-out-for-support/article_8e3184a0-c4c9-11e5-86b6-23b4ad1d9c91.html …pic.twitter.com/CnWoTlbiYg",1,,,
"A Few Tips for Surviving a Blizzard in a Stranded Car - When Winter Storm Jonas rolled into the East Coast, eve... http://ow.ly/3aJEb8 ",1,,,
A Few Tips for Surviving a Blizzard in a Stranded Car #preppers http://readynutrition.com/resources/a-few-tips-for-surviving-a-blizzard-in-a-stranded-car_29012016/ …pic.twitter.com/a1o6ZomfMI,1,,,
A Few Tips for Surviving a Blizzard in a Stranded Car #your http://dragplus.com/post/id/33423622 …,1,,,
A Few Tips for Surviving a Blizzard in a Stranded Car http://b4in.com/xml ,1,,,
A Few Tips for Surviving a Blizzard in a Stranded Car http://b4in.info/bqe2 ,0,,,
A Few Tips for Surviving a Blizzard in a Stranded Car http://b4in.info/ftEy ,0,,,
A Few Tips for Surviving a Blizzard in a Stranded Car http://b4in.info/ftEz ,0,,,
A Few Tips for Surviving a Blizzard in a Stranded Car http://b4in.info/itMg ,0,,,
A Few Tips for Surviving a Blizzard in a Stranded Car http://b4in.info/u03K ,0,,,
A Few Tips for Surviving a Blizzard in a Stranded Car http://b4in.info/x03F ,0,,,
A Few Tips for Surviving a Blizzard in a Stranded Car http://b4in.info/y04Q ,0,,,
A Few Tips for Surviving a Blizzard in a Stranded Car http://dlvr.it/KNBRGl  #Earthquakepic.twitter.com/RaZL1463f4,0,,,
A Few Tips for Surviving a Blizzard in a Stranded Car http://ift.tt/1m8h05V ,0,,,
A Few Tips for Surviving a Blizzard in a Stranded Car http://ift.tt/1OVOgHX  #Prepping,1,,,
A Few Tips for Surviving a Blizzard in a Stranded Car http://ow.ly/XJ1vB ,1,,,
A Few Tips for Surviving a Blizzard in a Stranded Car http://pinterest.com/pin/185069865915544437/ …,0,,,
A Few Tips for Surviving a Blizzard in a Stranded Car https://shar.es/1hNEL5  via @sharethis,1,,,
"A funny thing to post would be something like ""i'm ready for the blizzard"" and then post a pic of like alcohol instead of food or something.",1,,,
"A gratuitously decadent breakfast, because I can't just get food delivered during a blizzard.… https://www.instagram.com/p/BA4u9NrmJZh/ ",1,,,
A great evening ride with my friend Matt turned into a winter epic with lightning and a blizzard. That's no bad... http://fb.me/4TIR5LZaC ,1,,,
"A grim night in #norfolk! Felt sorry for the poor guys @Tesco tasked with polishing some fool's car in a wet, dark 50mph blizzard!",1,,,
"A huge dummy just drove past my house, in a blizzard, with two feet of snow still on the roof of his car. Amateur. #Snowzilla",1,,,
A lil #jonas inspired Hip-Hop medley during today's special 615pm post blizzard ride.  Do you… https://www.instagram.com/p/BA8E6cVuKwI/ ,1,,,
A lil #tbt to a day of sunnier skies as we ride out the blizzard. We're closed today but we'll be back open... http://fb.me/DLOxLPnE ,1,,,
A little before and after cleaning the car off. #volkswagen #Jetta #GLI #mk6 #mkvi #blizzard… https://www.instagram.com/p/BA7fBZjNtUm/ ,1,,,
A little blizzard isn't gonna stop nytwist  and his ride! It's called play time  #chevrolet… https://www.instagram.com/p/BA5kfPzsEgA/ ,1,,,
A little comfort food during this blizzard: Parmesan crusted salmon,1/24/16 00:54,1,,
"A little strange walking down #Newark Ave with minimal cars...  

#jcmakeityours #blizzard… https://www.instagram.com/p/BA6XB_-RhOd/ ",1,,,
A man helped my brother and me get home to our sick parents when our car got stuck in Blizzard of 96.  Every winter I help somebody shovel.,1,,,
"A man just threw a Popsicle stick at a car that cut in front of him. Not very MN nice, but eating a Popsicle during a blizzard, not shocked.",1,,,
A rare sight - no cars on the streets of Manhattan on a Saturday afternoon. Blizzard Warnings continue for #NYCpic.twitter.com/sErP0nnP7K,1,,,
A reason I am happy to not own a car in NYC. #jonas #blizzard #sunnysidepic.twitter.com/sHaeSAMMMd,1,,,
A snow-plow driver in a @CaterpillarInc front-end loader nearly impaled my car in Bel Air. Yikes. #blizzard2016 #snowmaggedon2016 #blizzard,1,,,
A special thank you to all community members who came out to support the shelter with supplies for the blizzard! pic.twitter.com/v91ury9V03,1,,,
AAA: Preparing your vehicle is vital prior to blizzard | Maryland News - WBAL Home http://hubs.ly/H01WRMK0 ,1,,,
AAA: Preparing your vehicle is vital prior to blizzard http://bit.ly/1nmX4Oq pic.twitter.com/MGY3kyqDJq,1,,,
AAA: Preparing your vehicle is vital prior to blizzard http://www.rightrelevance.com/search/articles/hero?article=4f04d2611b381e472e605c3f9525de7a8ce006f5&query=baltimore%20md&taccount=baltimoremdrr …pic.twitter.com/fs0rOJUVdW,1,,,
aaand mom is insistent on me coming to her house to ride out the blizzard. Cole does have an auto-feeder w dry food but....,1,,,
ABC News - Watch:  National Guard Rescues Woman Trapped in Car During Blizzard http://abcn.ws/1QCPZEu ,1,,,
Absolutely surreal to see no cars or taxis in Manhattan NYC on DOT cams during this blizzard travel ban! pic.twitter.com/QjLeYRyUrf,1,,,
Achievement unlocked. 11 years of working at Blizzard as of this past Monday! :D:D It's been a crazy rollercoaster ride indeed! #Warcraft,1,,,
Afraid of losing power during the blizzard? How to keep food safe. http://usat.ly/1VeAO3A  via @usatodaypic.twitter.com/B0Wz4C4SF1,1,,,
After 2016s Blizzard! Now it's time to shovel out cars clean the streets sidewalks and driveways! Make it fun and... http://fb.me/1Td6Eo7sk ,1,,,
After 3 flight cancellations due to the blizzard ........ Now on my way to FINALLY get home... Sams car dies on our way to airport. What.,1,,,
"After 48 Guppy-free hours, heading out post-blizzard to retrieve him. Wish me luck lol. Not driving the new car- screw that!!",1,,,
"After blizzard, New Yorkers call bullshit on prioritizing cars
#news #carsarethetrueenemy #pedestrians #sidewalks
http://brokelyn.com/dig-me-out-bury-your-cars/ …",1,,,
After de #Blizzard: The Latest Wave of New York's Food Districts http://buff.ly/1Pfmk3e ,1,,,
"After massive blizzard, snowed-in U.S. prepare to dig out: NEW YORK, U.S. - A travel ban on cars in New York C... http://bit.ly/1lIzlX7 ",1,,,
"After massive blizzard, snowed-in U.S. prepare to dig out: NEW YORK, U.S. - A travel ban on cars in New York C... http://bit.ly/1ZWGjdT ",1,,,
After the blizzard cleaning. I hate salt on a vehicle. pic.twitter.com/uLKX7hiGkl,1,,,
"After the blizzard comes the morning before Monday, where you’ve to clean your car because there will not be a snow day off #blizzard2016",1,,,
"After the blizzard, New Yorkers call bs on prioritizing cars
#news #carsarethetrueenemy #pedestrians #sidewalks
http://brokelyn.com/dig-me-out-bury-your-cars/ …",1,,,
"After the blizzard, New Yorkers call bullshit on prioritizing cars
http://brokelyn.com/dig-me-out-bury-your-cars/ …",1,,,
"After two extra days in the Caribbean bc of blizzard I'm ready to come back believe it or not. American food, gym, my bed",1,,,
Ah my car is right where I left it....#blizzard https://www.instagram.com/p/BA6AY1pNVIN/ ,1,,,
AHAHAHA GIRLFRIEND LEFT THE WINDOW DOWN IN HER CAR DURING BLIZZARD,1,,,
"ahh blizzard food delivery ethical comment wars. Never change, Internet. Never change http://gothamist.com/2016/01/22/blizzard_delivery_101.php …",1,,,
Airplanes vs. blizzards: a few war stories #cars http://dragplus.com/post/id/33363727 …,1,,,
"Akita in blizzard - a love story. Yes, that object to the left is my car. http://fb.me/7Er4pRXBV ",1,,,
"ALERT: Brooklyn, NY, man missing during blizzard found dead in his plowed-in car - New York Daily News http://ift.tt/1K86Nlv  #breakingne…",1,,,
All hands on deck as Manna starts distribution early to provide food to 136 families before the blizzard hits! pic.twitter.com/NCHwdM9INf,1,,,
All I did this blizzard weekend was drink wine and cook good food. #NoComplains,1,,,
All I need during this blizzard is some drink..some tree...and good food,1,,,
All I want to do is grab a flight to New Orleans and ride out this blizzard weekend with my Mimi + a Bloody Mary.,1,,,
All I wanted was some whole grain bread #Blizzard #DMV #winterstormjonas2016 @ Shoppers Food… https://www.instagram.com/p/BA0clAzwtjT/ ,1,,,
all ik is my mom better buy tons of food for this blizzard.,1,,,
"All in the path of the blizzard/nor'easter, be safe.Hope those forced to sleep rough are being led to shelter!",1,,,
"All of the animals at Green Duchess Farm are tucked in with hay, water, and snacks to ride out the blizzard. I... http://fb.me/7SEFiUAez ",1,,,
"All right. I've cooked all the food, watched insane amounts of tv, and had more naps than I needed. I'm officially bored with this blizzard.",1,,,
All the food delivery services are shut down for the blizzard - BEST DIET EVER. #jonasblizzard #NewYearNewYou,0,,,
All the food places are closed because of the blizzard ,1,,,
All the other fuckers here didn't work during a blizzard so their cars are where they're suppose to be,1,,,
All the salt they put down during the blizzard just caused larger pot holes. Ouch. Pray for my car,1,,,
All these fucking white ppl venturing out during a blizzard to eat some goddamn food... Fuck y'all!,1,,,
All these people buying stores out of bread/milk/water for the blizzard. Pretty sure I could go a couple weeks w/o food. #ChubbyGuyProblems,1,,,
All these pictures of the blizzard on Twitter shot from cars are making me really anxious...,1,,,
"All these Southerners worried about a blizzard, Northerners are ready to get drunk and ride snowmobiles ",1,,,
Allentown's warming shelter turned more than 30 homeless people out into a driving blizzard - The Morning Call http://www.mcall.com/news/local/allentown/mc-allentown-homeless-blizzard-20160125-story.html …,1,,,
Almost got hit by a car trying to drive in a blizzard . Fucking love snow,1,,,
Alright blizzard was fun and all but ummm.... i qamt to leave this house... order food that i dont have to actually make... wtc,1,,,
"Alright I'm ready for the storm I got the redbox movies, food, drinks we all set for the weekend blizzard ",1,,,
"ALSO during the blizzard my bf car battery died & he asked this black lady to help & she wouldn't even put her window down says ""no""",1,,,
Also FogBot TJers have their blizzard priorities straight. Running low on pasta and pizza. Whole foods? Out of salad... #boohiss,1,,,
"Also important to remember your pets when preparing for the blizzard. They need food, clean water, shelter, & meds if necessary.",1,,,
Also left my blizzard in the car thinking I would be right back....15 minutes later its probably a puddle,1,,,
"Altho no blizzard here, eating fried food out of freezer anyway: fish sticks, fries (both potato and green bean)",1,,,
always weird when #thecity is in lockdown and there are no cars on the road #blizzard… https://www.instagram.com/p/BA5_c3BMLHv/ ,1,,,
Amazing pic from NY state in the US of someone digging out their car after the blizzard. https://twitter.com/richpawlew3/status/692340160093122560 …,1,,,
An elderly woman who was too afraid to drive in the blizzard was found frozen stiff in her snow covered car today http://nyp.st/20poNvM ,1,,,
"An NBC News4 'reporter' actually said: ""You can see, there's not many cars on the road."" (*At 7:30am. In the middle of a fucking blizzard.)",1,,,
And finally my #car is free but isn't going anywhere today. #snow #blizzard #jonas https://www.instagram.com/p/BA7iGtmsASZ/ ,1,,,
"And honestly of you're not pushing a beast vehicle, why are you even taking the chance to drive in this blizzard? #dummy",1,,,
And one more I took during the blizzard: A partially covered police car. #Snowzilla #snowmaggedon2016pic.twitter.com/7MkwwtxlkE,1,,,
And they ordered a pizza... We have food in the house I feel so bad for the poor delivery guy having to drive in the blizzard,1,,,
"Another customer bought $200 worth of food, did you not know there was going to be a blizzard?! #blizzard2016 #cashierproblems",1,,,
"Anyone near Kansas want to bring me some food, I'm stuck in a blizzard #winterstormkayla",0,,,
anyway i drove to get Myself a blizzard from dairy Queen and i am very content in my car rn,1,,,
anyway. i spent all day running around buying supplies+food for the house since theres a blizzard coming,1,,,
"Appalling! If I had food delivered in a blizzard, which I wouldn't, but if I did, I'd give them at LEAST a $20 tip. https://twitter.com/nypost/status/691281141106610176 …",1,,,
"Apparently people in New York go blizzard food shopping during a blizzard.

I thought I was the only one.

#blizzard2016",1,,,
"Apparently the @LIRR are doing their very best clown car imitations today, post-blizzard. 

I do not envy them.",1,,,
apparently there's gonna be a blizzard and we have no food,1,,,
"Approximately 30 deaths, 1000s of vehicle accidents and 1000s of flight cancellations due to the NE blizzard. Insanity.",1,,,
Are you allowed to get food delivered post blizzard? I mean it's not during blizzard.,1,,,
"Are you in a blizzard warning area? 
Protect yourself and your loved ones. 
Oh, and don't forget you vehicle.... http://fb.me/45qayBF5i ",1,,,
"Are you prepared for the incoming storm? Check out our handy Blizzard Checklist:
Batteries 
Candles 
Food 
Memes 
Archie Comics",1,,,
Are you ready for the #blizzard hitting the east coast this Fri? See our food safety tips if a power outage occurs http://bit.ly/13z08gj ,0,,,
"Are you ready for the blizzard? Make sure you have water, food and most importantly your shovel ready! #blizzard2016pic.twitter.com/CsENV9ghyO",1,,,
"Ariel's is the only place to escape the blizzard this weekend. Good food, great cocktails and… https://www.instagram.com/p/BA288_lkV4k/ ",1,,,
"As a show of solidarity, I'm stocking up on food, mostly chips and Sam Light, for the duration of the Blizzard.
#blizzard2016",1,,,
As bad as I feel it's probably not as bad as being trapped in your car with your kids for 21 hours in a blizzard.,1,,,
As expected there is no food in the house and it's a blizzard. Whoever wants to trade food for booze (because of course were stocked..) hmu,1,,,
"as far as food supplies go, I did not prepare for this ~blizzard~ ",1,,,
as if driving 6 hours in a blizzard and getting locked out of my dorm room wasnt enough my car broke down... welcome back to college!!,1,,,
as long as you got food and good company who cares about the blizzard juuuu dig,1,,,
As the bulk of the blizzard settles in its time for some homemade food and a little (spiked)… https://www.instagram.com/p/BA5Cjq8gcDb/ ,1,,,
"As we all ride this blizzard out, don't forget about our elderly or housebound neighbors who need a quick check to make sure they're OK.",1,,,
"As we battle the blizzard, please make sure to clear your car's tailpipe and clothes dryer vent to prevent carbon monoxide poisoning.",1,,,
"As you prepare for blizzard conditions, be sure to pick up some fresh foods as well http://bit.ly/1PzDtkd ",1,,,
"At ANE, sexy sabertooths bring you delicious chinese food, even during blizzards. ANE is amazing @.@ @SmellyStrobespic.twitter.com/G59jmjT2oh",1,,,
"At Food Lion picking up odds & ends (ok, snacks). Lady is buying 1 big jug AND 6 bottles of wine. She gon get her drank on in the blizzard",1,,,
"At least 30 people have died in the #blizzard on the #EastCoast. The deaths were from car crashes, CO poisoning, and plowing heart attacks.",1,,,
"At the beginning of a blizzard, my wife is trying to shelter our chickens into their coop. Stay warm, ladies! pic.twitter.com/zAS8naWZwp",1,,,
Ate hella junk food over the course of this blizzard and its aftermath so I gotta workout something heavy in the coming nights..#Fit16,0,,,
"Ate so much food today, pretended I was in an actual blizzard.",1,,,
